ppn,maa2,jvu,titel,deeltitel,editie,impressum,epn,copy_counter,sgn,mms_id_item,item_policy,mms_id_holding,mms_id,kmc4821,kmc4850
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",001229494,1,T 6745,23371021390007151,Reading room,22371021510007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",001229494,1,T 6745,23371021400007151,Reading room,22371021510007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",001229494,1,T 6745,23371021410007151,Reading room,22371021510007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",001229494,1,T 6745,23371021420007151,Reading room,22371021510007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",001229494,1,T 6745,23371021430007151,Reading room,22371021510007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",001229494,1,T 6745,23371021440007151,Reading room,22371021510007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",001229494,1,T 6745,23371021450007151,Reading room,22371021510007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",001229494,1,T 6745,23371021460007151,Reading room,22371021510007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",001229494,1,T 6745,23371021470007151,Reading room,22371021510007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",001229494,1,T 6745,23371021480007151,Reading room,22371021510007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",001229494,1,T 6745,23371021490007151,Reading room,22371021510007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",10991175X,2,TE 2719,23371021520007151,Reading room,22371021580007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",10991175X,2,TE 2719,23371021570007151,Reading room,22371021580007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",10991175X,2,TE 2719,23371021560007151,Reading room,22371021580007151,991025850079707151,,
840450885,Ab,1976,@Haarlems bodemonderzoek / uitg. van de Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek,,,"Haarlem : Gemeente Haarlem, Gemeentelijke Commissie voor Oudheidkundig Bodemonderzoek",10991175X,2,TE 2719,23371021550007151,Reading room,22371021580007151,991025850079707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872400007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872390007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872380007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872370007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872360007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872350007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872340007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872330007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872320007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872310007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872300007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872290007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872430007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872420007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,002219182,1,T 5865,23418872410007151,Reading room,22418872440007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,096888148,2,TE 1818,23418872480007151,Reading room,22418872490007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,096888148,2,TE 1818,23418872450007151,Reading room,22418872490007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,096888148,2,TE 1818,23418872460007151,Reading room,22418872490007151,991026542139707151,,
841059748,Ab,1969,@Talanta : proceedings of the Dutch Archaeological and Historical Society,,,Groningen : WN,096888148,2,TE 1818,23418872470007151,Reading room,22418872490007151,991026542139707151,,
841061017,Aa,1972,@Scheepjes op het droge / J.H. Kruizinga,,,Lelystad : Stichting IVIO,1126608335,1,12023670,23366945020007151,Reading room,22366945030007151,991026544799707151,,
841278806,Aa,1967,De @oude IJmond van IJmuiden / door J. Welman,,,Amsterdam : Stichting IVIO,1135278229,1,12025129,23444568150007151,Reading room,22444568160007151,991026792579707151,,
841278806,Aa,1967,De @oude IJmond van IJmuiden / door J. Welman,,,Amsterdam : Stichting IVIO,393517349,2,KW BJ 57013,23444568170007151,Reading room,22444568180007151,991026792579707151,,
841280703,Aa,1965,De @bodem als archief / door C.A.L. Sander ; met medew. van de AO-redactie,,,Amsterdam : Stichting IVIO,393425924,1,KW BJ 56894,23446141090007151,Reading room,22446141110007151,991026796729707151,,
841280703,Aa,1965,De @bodem als archief / door C.A.L. Sander ; met medew. van de AO-redactie,,,Amsterdam : Stichting IVIO,229517021,2,2119492,23446141140007151,Reading room,22446141150007151,991026796729707151,,
841283133,Ab,1977-2010,@Archeologie in Limburg / uitg. van de Archeologische Vereniging Limburg,,,Heerlen : Archeologische Vereniging Limburg,109788176,1,TE 2910,23424268050007151,Reading room,22424268080007151,991026800909707151,,
841283133,Ab,1977-2010,@Archeologie in Limburg / uitg. van de Archeologische Vereniging Limburg,,,Heerlen : Archeologische Vereniging Limburg,109788176,1,TE 2910,23424268040007151,Reading room,22424268080007151,991026800909707151,,
841283133,Ab,1977-2010,@Archeologie in Limburg / uitg. van de Archeologische Vereniging Limburg,,,Heerlen : Archeologische Vereniging Limburg,109788176,1,TE 2910,23424268030007151,Reading room,22424268080007151,991026800909707151,,
841283133,Ab,1977-2010,@Archeologie in Limburg / uitg. van de Archeologische Vereniging Limburg,,,Heerlen : Archeologische Vereniging Limburg,109788176,1,TE 2910,23424268060007151,Reading room,22424268080007151,991026800909707151,,
841283133,Ab,1977-2010,@Archeologie in Limburg / uitg. van de Archeologische Vereniging Limburg,,,Heerlen : Archeologische Vereniging Limburg,109788176,1,TE 2910,23424268070007151,Reading room,22424268080007151,991026800909707151,,
841307865,Aa,1984,@Academiae analecta / bijdragen door J.E. Krings ... [et al.],,,Brussel : Paleis der Academiën,36360815X,1,T 2284 [46:1],23445943490007151,Reading room,22445943500007151,991026839289707151,,
841307865,Aa,1984,@Academiae analecta / bijdragen door J.E. Krings ... [et al.],,,Brussel : Paleis der Academiën,096925906,2,GE 40235/46/1-1,23445943470007151,Reading room,22445943480007151,991026839289707151,,
841359199,Aa,1983,"@Voordrachten gehouden tijdens de keramologische dag 21 april 1982 te Amersfoort / J.A. Brongers, red",,,Amersfoort : Rijksdienst voor het Oudheidkundig Bodemonderzoek,01788523X,1,S 4514 1,23413143120007151,Reading room,22413143130007151,991026920799707151,,
841359199,Aa,1983,"@Voordrachten gehouden tijdens de keramologische dag 21 april 1982 te Amersfoort / J.A. Brongers, red",,,Amersfoort : Rijksdienst voor het Oudheidkundig Bodemonderzoek,09694109X,2,GE 60180/1-1,23413143140007151,Reading room,22413143150007151,991026920799707151,,
841361797,Aa,1984,"@Maastricht staat op zijn verleden / Titus A.S.M. Panhuysen ; met medew. van P.Th.J. Boyens, W.H.M.N. Dijkman ; [ill.: Gemeentelijk Oudheidkundig Bodemonderzoek Maastricht ... et al.]",,1#1e dr,Maastricht : Stichting Historische Reeks Maastricht,096941855,1,GX 77/3-1,23462598430007151,Reading room,22462598440007151,991026925699707151,,
841443513,Aa,1984,@Archeologie en landschap / door H.T. Waterbolk,,,[Amsterdam : de Stichting Nederlands Museum voor Anthropologie en Praehistorie,096950196,1,ND 1986/40607,23371765500007151,Reading room,22371765510007151,991026991349707151,,
841545979,Af,1984,#10#!841545731!@Archeologische kroniek van Holland over 1982 / @Rijksdienst voor het Oudheidkundig Bodemonderzoek,*I*@Noord-Holland / P.J. Woltering,,[Amersfoort] : ROB,096969865,1,GE 80189/208-1,23464971130007151,Reading room,22464971140007151,991027100339707151,,
841546290,Aa,1984,@Archeologische kroniek van Overijssel over 1982 / A.D. Verlinde,,,[Amersfoort] : ROB,096969903,1,GE 80189/207-1,23408354230007151,Reading room,22408354240007151,991027100559707151,,
841546371,Aa,1984,@Archeologische kroniek van Overijssel over 1980/1981 / A.D. Verlinde,,,[Amersfoort] : ROB,096969989,1,GE 80189/206-1,23408288760007151,Reading room,22408288770007151,991027100729707151,,
841546606,Aa,1984,@Archeologische kroniek van Limburg over de jaren 1980-1982 / door W.J.H. Willems,,,[Amersfoort] : ROB,096970022,1,GE 80189/205-1,23454836030007151,Reading room,22454836040007151,991027100949707151,,
841547912,Aa,1984,@Rekonstruktionsversuch der Schwertklinge von Sutton Hoo / Jaap Ypey,,,[Amersfoort] : ROB,096970316,1,GE 80189/204-1,23448603560007151,Reading room,22448603570007151,991027102559707151,,
841547998,Aa,1984,"Ein @Männergrab mit D-Brakteatenbeschlägen des fränkischen Gräberfeldes bei Rhenen, Provinz Utrecht, Niederlande / Jaap Ypey",,,[Amersfoort] : ROB,096970332,1,GE 80189/203-1,23433547600007151,Reading room,22433547610007151,991027102659707151,,
841548102,Aa,1984,@Boeren in de Bronstijd bij Bovenkarspel / G.F. IJzereef,,,[Amersfoort] : ROB,096970405,1,GE 80189/202-1,23445129760007151,Reading room,22445129770007151,991027102869707151,,
841548218,Aa,1984,@Damaszierung / J. Ypey,,,[Amersfoort] : ROB,096970448,1,GE 80189/201-1,23366235630007151,Reading room,22366235640007151,991027103009707151,,
841872236,Aa,1982,@Waarheid en fantasie in de archeologie / door P.B. Kooi,,,[Coevorden : Picardt-club],097292818,1,2004650,23446711940007151,Reading room,22446711950007151,991027306469707151,,
841900639,Aa,1970,@Terpen : mens en milieu / samenst. J.W. Boersma ; tekstbijdr. A.T. Clason ... [et al.],,,Haren-Gn. : Knoop & Niemeyer,244763534,1,2135737,23453533890007151,Reading room,22453533900007151,991027350069707151,,
841900639,Aa,1970,@Terpen : mens en milieu / samenst. J.W. Boersma ; tekstbijdr. A.T. Clason ... [et al.],,,Haren-Gn. : Knoop & Niemeyer,248555367,2,S 1298 17,23453533910007151,Reading room,22453533920007151,991027350069707151,,
842291466,Ab,1984-1987,@Oudheidkundige kroniek Arnhem,,,"Arnhem : Gemeentemuseum, Oudheidkundige en Historische Afdeling",097340383,1,TE 5094,23440143280007151,Reading room,22440143290007151,991027699249707151,,
842357726,Aa,1984,@Romans and Batavians : regional developments at the imperial frontier / W.J.H. Willems,,,[Amersfoort] : ROB,097351903,1,GE 80189/212-1,23414559270007151,Reading room,22414559330007151,991027786659707151,,
842376887,Aa,1984,"Het @Nobelhuis : een archeologisch en bouwhistorisch onderzoek / [tekst: J.G.M. Kistemaker, J.R. Magendans]",,,"'s-Gravenhage : Gemeente 's-Gravenhage. Afdeling Verkeer en Vervoer, Openbare Werken en Monumentenzorg (VOM)",09735709X,1,5000814,23464577130007151,Reading room,22464577140007151,991027818669707151,,
842376887,Aa,1984,"Het @Nobelhuis : een archeologisch en bouwhistorisch onderzoek / [tekst: J.G.M. Kistemaker, J.R. Magendans]",,,"'s-Gravenhage : Gemeente 's-Gravenhage. Afdeling Verkeer en Vervoer, Openbare Werken en Monumentenzorg (VOM)",018580130,2,S 4664 1984 [2],23464577160007151,Reading room,22464577190007151,991027818669707151,,
842376887,Aa,1984,"Het @Nobelhuis : een archeologisch en bouwhistorisch onderzoek / [tekst: J.G.M. Kistemaker, J.R. Magendans]",,,"'s-Gravenhage : Gemeente 's-Gravenhage. Afdeling Verkeer en Vervoer, Openbare Werken en Monumentenzorg (VOM)",017845017,3,4613 A 12,23464577200007151,Reading room,22464577210007151,991027818669707151,,
842387552,Aa,1984,@Introduction / W.A. van Es,,,[Amersfoort] : ROB,09736004X,1,GE 80189/211-1,23411369610007151,Reading room,22411369620007151,991027837939707151,,
84238801X,Aa,1984,"@Bronstijd- en andere sporen in de opgraving van 1982 te Vasse, gem. Tubbergen / A.D. Verlinde",,,[Amersfoort] : ROB,097360139,1,GE 80189/210-1,23467255310007151,Reading room,22467255320007151,991027838409707151,,
842391878,Aa,1984,@Archeologische kroniek van Zuid-Holland over 1982 / Daan P. Hallewas,,,[Amersfoort] : ROB,097360821,1,GE 80189/209-1,23394257650007151,Reading room,22394257660007151,991027844499707151,,
842432949,Aa,1983,"De @bodem van 's-Gravenhage : zeven artikelen over de ontstaansgeschiedenis, bodemopbouw, landschapsontwikkeling, bewoningsgeschiedenis, oliewinning, grondwaterhuishouding en funderingstechniek in 's-Gravenhage, alsmede de archeologische-geologische kaart van 's-Gravenhage / bijeengebr. door E.F.J. de Mulder",,,'s-Gravenhage : Staatsuitgeverij,018074502,1,NL 36 B 5000,23380488900007151,Reading room,22380488910007151,991027900169707151,,
842432949,Aa,1983,"De @bodem van 's-Gravenhage : zeven artikelen over de ontstaansgeschiedenis, bodemopbouw, landschapsontwikkeling, bewoningsgeschiedenis, oliewinning, grondwaterhuishouding en funderingstechniek in 's-Gravenhage, alsmede de archeologische-geologische kaart van 's-Gravenhage / bijeengebr. door E.F.J. de Mulder",,,'s-Gravenhage : Staatsuitgeverij,097370894,2,NE 1984/728,23380488870007151,Reading room,22380488890007151,991027900169707151,,
842432949,Aa,1983,"De @bodem van 's-Gravenhage : zeven artikelen over de ontstaansgeschiedenis, bodemopbouw, landschapsontwikkeling, bewoningsgeschiedenis, oliewinning, grondwaterhuishouding en funderingstechniek in 's-Gravenhage, alsmede de archeologische-geologische kaart van 's-Gravenhage / bijeengebr. door E.F.J. de Mulder",,,'s-Gravenhage : Staatsuitgeverij,097370894,2,NE 1984/728,23380488880007151,Reading room,22380488890007151,991027900169707151,,
842451226,Ab,1983,@Ons Markenboek : uitgaaf van de Oudheidkundige Vereniging ʺDe Elf Markenʺ,,,"Gorssel : Oudheidkundige Vereniging ""De Elf Marken""",097374423,1,TD 2488,23459472130007151,Reading room,22459472210007151,991027920549707151,,
842451226,Ab,1983,@Ons Markenboek : uitgaaf van de Oudheidkundige Vereniging ʺDe Elf Markenʺ,,,"Gorssel : Oudheidkundige Vereniging ""De Elf Marken""",097374423,1,TD 2488,23459472150007151,Reading room,22459472210007151,991027920549707151,,
842451226,Ab,1983,@Ons Markenboek : uitgaaf van de Oudheidkundige Vereniging ʺDe Elf Markenʺ,,,"Gorssel : Oudheidkundige Vereniging ""De Elf Marken""",097374423,1,TD 2488,23459472100007151,Reading room,22459472210007151,991027920549707151,,
842451226,Ab,1983,@Ons Markenboek : uitgaaf van de Oudheidkundige Vereniging ʺDe Elf Markenʺ,,,"Gorssel : Oudheidkundige Vereniging ""De Elf Marken""",097374423,1,TD 2488,23459472110007151,Reading room,22459472210007151,991027920549707151,,
842451226,Ab,1983,@Ons Markenboek : uitgaaf van de Oudheidkundige Vereniging ʺDe Elf Markenʺ,,,"Gorssel : Oudheidkundige Vereniging ""De Elf Marken""",097374423,1,TD 2488,23459472120007151,Reading room,22459472210007151,991027920549707151,,
842451226,Ab,1983,@Ons Markenboek : uitgaaf van de Oudheidkundige Vereniging ʺDe Elf Markenʺ,,,"Gorssel : Oudheidkundige Vereniging ""De Elf Marken""",097374423,1,TD 2488,23459472140007151,Reading room,22459472210007151,991027920549707151,,
842451226,Ab,1983,@Ons Markenboek : uitgaaf van de Oudheidkundige Vereniging ʺDe Elf Markenʺ,,,"Gorssel : Oudheidkundige Vereniging ""De Elf Marken""",097374423,1,TD 2488,23471836650007151,,22459472210007151,991027920549707151,,
842451226,Ab,1983,@Ons Markenboek : uitgaaf van de Oudheidkundige Vereniging ʺDe Elf Markenʺ,,,"Gorssel : Oudheidkundige Vereniging ""De Elf Marken""",097374423,1,TD 2488,23471836640007151,,22459472210007151,991027920549707151,,
842451226,Ab,1983,@Ons Markenboek : uitgaaf van de Oudheidkundige Vereniging ʺDe Elf Markenʺ,,,"Gorssel : Oudheidkundige Vereniging ""De Elf Marken""",097374423,1,TD 2488,23471836630007151,,22459472210007151,991027920549707151,,
